USID,MarketCapitalization,PriceToBook,Beta
38735,2195.7306,15.3369,-2.5288
109070,160.9834,8.4635,0.3991
103279,2230.6303,8.2558,1.1127
77683,218.7965,0.9219,1.1368
75227,793.8496,10.0596,0.0
61528,1246.94,10.3558,1.2092
49171,408.834,-22.8758,0.8483
47283,358.2616,4.5362,1.9087
45149,428.0736,16.5477,0.0
38686,410.3321,688.8889,1.3851
83600,3.1894,0.1562,-0.0147
79150,141.1398,0.6678,1.3072
74327,614.2576,6.0637,0.804
63342,650.9664,2.2547,1.1742
61167,24.1639,4.1611,-0.2778
32670,175.6468,8.5178,1.911
23680,285.3588,25.6941,1.0189
7435,441.4284,8.8282,1.0311
70431,277.7273,0.8436,1.2738
27035,2737.7,3.7826,1.2537
26784,25.6826,45.1734,0.0
10771,62.7839,2.8813,1.39
138080,1016.8644,1.8691,1.6238
130915,183.2721,-29.7184,-0.5331
129738,2298.6259,892.587,1.3224
128381,38.0018,0.9166,0.5312
127324,83.5026,7.4943,0.9511
125534,238.6431,4.6451,0.2947
119836,306.842,63.1744,0.834
115960,5211.1645,420.2329,0.8046
90643,211.4271,-7.5302,1.5991
57645,334.0196,-13.9798,0.8847
55760,628.1463,19.7816,1.4149
51553,108.7812,1.8578,0.3361
39961,482.1003,1.3525,1.3128
27472,51.6505,1.7152,0.2598
37216,292.5198,1.3517,1.4418
13095,104.8159,3.0385,0.5574
7426,371.165,73.8509,1.0115
49580,78.9391,13.65,0.5103
49149,61.1931,8.7861,0.9467
45624,122.1648,5.6681,1.7929
39145,335.7325,1.3701,1.542
37788,33.6813,1.2056,0.6808
30620,18.5782,0.3506,0.7301
29036,158.5452,5.0881,1.3734
5017,11.1444,0.5155,1.023
751,796.3591,10.2832,1.7384
73948,9988.8735,-65.5621,1.0639
73010,1232.9702,3.6939,0.7128
71203,9.2406,1.4552,0.5967
55759,643.9287,20.9885,1.4508
55548,34.0383,0.3992,0.616
42185,7.5875,0.5712,0.7231
41993,877.8531,2.6058,1.1179
36314,532.1881,8.9627,1.9767
32823,248.7133,2.9659,1.0676
32820,313.9902,3.7443,1.0939
19079,14601.9172,23.1988,1.2694
6546,313.1576,4.1927,1.4709
1130,31589.2644,2.2876,0.958
44506,127.8173,0.8889,0.9119
18732,1499.1182,1.3922,1.1385
7423,241.2311,37.2217,0.9788
744,238.1445,6.3938,1.1718
106601,60.8556,5.5168,0.8135
81745,1.4557,-0.1744,0.0
49127,28.5302,3.7004,0.9202
33340,1251.012,5.9467,1.704
19076,12706.1782,75.3704,0.8292
135197,58.5673,9.0006,1.1196
122494,105.7743,1.9026,1.3987
121738,82.5341,2.4616,1.6361
109985,4809.7079,1.3091,1.5193
107189,105.5152,0.9096,0.9522
106600,91.9308,8.3338,0.8166
105711,1617.9603,18.4496,1.7435
86747,386.5779,0.5117,1.8645
81560,23.2917,0.5142,0.3161
106244,147.1742,1.7183,1.6861
103525,220.5135,5.6706,1.6747
47265,203.0255,3.0499,1.8647
32797,278.2118,2.9313,0.9373
32664,88.2211,3.429,1.7024
28323,34.3228,0.8037,0.9476
22890,169.6452,2.9468,0.8728
61156,3.4823,0.3957,-0.161
58621,17.9449,0.8043,0.7875
31263,177.0186,1.0926,0.9643
23663,201.2972,19.5605,0.8411
12652,31.5241,1.5569,0.5016
6651,916.3182,4.7171,1.1946
105707,1528.8175,15.6271,1.7231
86740,189.4707,0.2413,1.844
49105,4.6651,0.3104,0.8726
45080,24.7672,4.9564,0.7553
41420,172.7093,2.7815,1.8215
34642,239.7298,1.6762,1.289
32793,222.5151,2.1833,0.9519
109052,33.8101,4.2242,0.2443
99110,2462.4153,5.3198,0.8778
91286,641.2431,9.7288,1.0844
91207,466.1625,2.3832,1.7589
83562,4.791,0.1922,-0.0704
81718,1.1842,-0.1539,0.3168
119831,169.2406,65.9521,0.7689
118686,8.3948,1.5511,0.6292
109349,3795.5384,2.3724,1.1269
105359,7.5954,3.239,0.5424
103523,151.1904,3.8879,1.6526
97272,346.0455,3.2579,0.3977
93852,88.8537,1.7592,0.7294
90627,64.9068,-2.6612,1.5766
88278,572.8578,2.0769,1.7074
71188,21.4844,3.8579,0.5249
69796,48.5572,0.895,0.4344
49099,14.2249,0.9464,0.8551
48550,69.4715,7.662,0.279
32663,84.612,3.2887,1.7012
31423,1468.8632,2.1248,1.335
21994,139.2546,2.7406,0.7743
20523,1352.436,2.3945,1.2014
84923,67.0798,1.1423,0.323
83202,7551.8955,2.2468,1.2671
81713,1.2841,-0.1669,0.3785
71187,19.8211,3.5592,0.4389
62360,1346.48,1.8081,0.897
55526,59.1088,0.7159,0.7695
48546,102.8178,11.3398,0.2574
121368,603.2136,5.2533,1.3858
106860,318.3592,5.6397,0.3454
59255,762.7576,1.4189,1.3003
52677,459.725,4.549,1.2831
51548,59.8886,1.1467,0.298
49094,22.5648,1.5013,0.8384
83557,4.4679,0.1792,-0.0555
61150,4.2817,0.4865,-0.2023
56892,23.8691,0.5028,0.454
48538,50.8254,5.6055,0.2471
44497,50.1244,0.3486,0.9167
24034,909.7576,0.9158,1.0784
23652,262.2399,25.4825,0.8885
443,156.3152,2.1537,1.0646
129757,4807.9019,115.1469,1.54
122530,60.6166,1.3839,1.2122
116686,130.627,4.1706,0.9521
114012,36.8681,4.0123,0.7911
106977,106.7864,3.4001,-0.0049
102654,1178.7354,66.1157,2.0474
93868,12.6275,0.3022,-0.3756
93176,63.1672,1.6816,1.2911
116683,119.8905,3.8279,0.9397
103227,6438.9495,10.042,0.7494
94971,588.7331,8.8737,1.6845
93864,12.5253,0.2997,-0.2925
85353,5114.4946,12.1981,0.0
34096,85.1868,3.1047,-0.0954
21320,694.6784,24.5504,-0.4363
21155,353.078,8.1205,0.1699
74320,551.5072,4.5151,0.798
72969,4220.5379,0.8787,1.2445
51238,338.3843,1.453,1.5799
49566,44.7139,2.5352,0.7464
34094,63.8408,1.9096,-0.0703
26858,13.2878,1.1698,-0.2217
7263,119.79,3.4126,-1.4188
42237,10.8719,0.6852,0.5541
30031,161.4237,26.9443,0.0542
7261,111.1401,3.1662,-1.1667
691,954.2898,9.1371,1.3375
122281,258231.0479,86.2835,2.1983
109716,270.2846,6.4734,0.2106
107573,32.9175,0.5251,0.3029
98393,946.4033,5.6647,-3.0163
96634,12.0902,1.4532,0.4642
39977,72.0926,4.9076,1.1286
33471,569.8539,16.38,-0.5807
21314,402.0281,13.0456,-0.4788
14596,22.5131,0.6252,0.3066
103283,1688.4809,6.2492,1.6786
81795,36.3804,-13.9228,0.0
76202,959.8313,5.7359,1.1996
74331,934.2357,10.5926,0.8172
63251,117.8773,1.4409,1.2228
5854,2852.6648,3.059,1.2971
109126,806.1165,8.3095,1.0489
103535,264.945,5.5022,2.0192
92668,22.2017,0.87,0.3549
85715,755.2198,6.9795,1.2126
82727,228.9585,1.5731,1.6746
77200,277.9481,3.7538,1.5668
74326,566.31,5.5904,0.787
69408,8521.6469,4.2217,0.9894
107192,136.4777,1.1012,0.8651
102494,247.3962,8.5928,1.1261
98019,67.438,1.6881,0.489
94062,585.609,1.4688,1.1575
83585,6.8564,0.2942,0.0701
81764,1.9816,-0.2056,-1.8853
60415,1340.8664,13.1463,1.0038
48111,2642.0184,3.3363,1.2259
32665,153.6111,6.7281,1.8481
87006,1637.3701,2.7533,0.7816
77681,212.7425,0.7961,1.0186
65987,768.1319,3.2672,1.3215
49103,4.5887,0.3053,0.8666
26741,364.8986,3.2305,0.97
24036,1446.3118,1.456,1.0881
126123,13.469,0.7538,0.2727
116530,406.3135,1.5504,1.2867
112769,44649.44,1.9631,0.8218
109045,34.3103,5.2712,0.234
108285,5082.2834,4.4293,1.466
95632,15.9704,1.736,0.5137
93848,88.356,1.7433,0.6902
85712,813.3626,6.0304,1.302
127301,59.3262,4.1082,1.0132
122468,122.0607,1.1999,1.4774
105679,4773.7923,61.8302,1.5902
105330,5.6836,1.1966,0.6618
92926,794.015,1.2764,1.6283
92649,19.1951,0.7275,0.4169
89242,114.2795,2.6228,0.3931
83487,6.3084,0.2192,0.4888
102852,2002.2818,2.6248,1.2407
100319,37.8695,3.7747,1.0472
88879,63.2305,2.5454,0.8484
77545,31.6234,0.454,1.0678
73578,114.6788,4.4695,0.497
58700,4.6174,0.5528,0.0
77525,30.5215,0.3981,1.1381
76134,57.7839,1.1986,0.1886
55616,61.4911,0.6556,0.1638
55436,563.0945,2.6468,1.3343
32883,134.075,3.9908,1.3611
1853,2123.6863,-67.8808,2.2617
114398,1928.8598,3.0322,1.3934
110431,9516.3226,9.0796,0.9046
85717,501.5016,5.2113,1.2665
84073,708.9836,4.5091,1.4499
83621,11.4508,0.5609,-0.1274
75516,24.987,2.1246,0.5505
63250,107.1151,1.3094,1.2225
58640,59.4517,3.5177,0.7953
107526,54.8573,0.6971,1.1668
107217,683.8509,3.1618,1.2582
106865,295.1524,6.3018,0.5787
103531,172.2301,4.3069,1.9576
86756,346.9051,0.466,1.9478
83588,4.8472,0.208,0.0778
82883,105.5494,4.8451,0.3712
75505,19.0271,1.3805,0.4718
73737,275.4852,2.1653,1.3964
81716,1.1628,-0.1511,0.3447
62240,1277.1602,1.6925,1.695
51550,58.0144,1.1109,0.3275
49102,9.5635,0.6363,0.8673
42179,9.0892,0.6783,0.6505
37421,666.6462,1.8505,0.8443
99109,2192.7933,4.9491,0.8701
83555,4.0007,0.1605,-0.041
56891,20.6226,0.4447,0.4299
39138,467.8759,2.6766,1.5429
98070,662.2321,1.5624,1.169
88759,2697.3696,3.6972,1.577
85664,137.2437,0.657,0.6337
84678,119.0502,1.4189,0.809
83538,3.7935,0.1522,0.3444
75696,654.4966,2.6396,1.2244
71968,1087.8978,8.4523,1.0039
69124,1060.4258,5.569,1.3955
65986,565.8161,2.5036,1.3123
139239,121.0646,1.1195,1.2936
135646,122.8041,5.6108,1.1091
135340,430.1802,2.2584,1.5247
128663,3516.3205,12.6256,1.2825
124210,152.7485,2.3067,0.1252
120923,1410.8923,16.1921,1.4828
116760,313.1289,3.1363,1.4345
108030,1324.5120000000002,31.1057,1.1954
75695,821.804,3.2218,1.1968
73734,160.4624,0.9775,1.435
68732,44.3078,3.8398,1.861
55747,368.53,8.9975,1.3158
47605,37.2891,0.3075,2.3626
35589,139.6433,1.2253,0.3508
29782,421.6151,1.8318,1.4857
99104,2741.0333,6.6519,0.8453
98435,230.8681,2.8221,0.5451
90602,51.1189,-5.9235,1.4144
86296,417.5381,1.1126,1.0488
81658,0.7403,-0.0522,1.7414
60890,327.4449,9.9837,2.0721
56877,21.7523,0.4628,0.4321
11364,10.0253,1.0345,-0.7506
48607,185.6794,5.9511,0.2293
30034,180.1198,13.6984,0.2487
10801,81.4776,4.2157,0.7963
111194,145.082,2.8533,1.9185
109994,5690.802,1.2637,1.6852
109075,150.9525,7.9361,0.6004
97804,812.5241,1.7139,1.0712
92671,29.0816,1.1113,0.4134
89247,267.8088,4.5274,0.4834
68771,68.307,-40.2723,1.6132
118691,14.0795,2.0825,0.6324
112623,648.9915,3.3623,1.4126
106632,235.2616,42.5195,0.7465
86764,412.6527,0.5879,1.9772
77203,356.9976,4.8214,1.6314
75207,58.3248,0.9786,0.4162
68028,37.7451,2.8695,0.5464
26864,17.2368,1.5175,-0.2019
109046,26.3925,4.0548,0.2477
105697,1166.4784,10.6149,1.6478
65738,1150.509,16.1998,1.4653
63241,59.0756,0.5485,1.2492
62724,10814.62,2.4566,1.2508
56006,1097.2896,2.4805,1.1837
50837,330.3878,0.8723,1.7253
129151,14.9367,1.2075,0.0993
116531,361.4889,1.3794,1.2906
93849,71.9292,1.4192,0.7202
88187,1204.8408,6.6161,1.2091
88140,211.9799,11.02,1.8467
81690,0.6784,-0.0358,0.614
75200,63.7324,1.1555,0.5642
62064,19.3215,1.2222,1.4764
108031,1503.2160000000001,35.3025,1.2121
83385,159.7534,1.5552,1.2946
72968,5879.2119999999995,1.224,1.2554
71176,10.0329,2.1604,0.5056
4988,24.3144,0.3413,1.2657
138516,175.1882,0.8802,0.9484
134063,52.0929,-4.8621,0.3981
113982,72.6745,2.5279,0.4217
106231,266.4541,2.3332,1.5593
90608,42.8231,-1.3603,1.4593
81669,0.9497,-0.0492,0.8587
80068,29.0981,1.3267,0.0337
60891,289.4364,10.2521,1.8457
81668,0.814,-0.0422,0.9023
62060,44.6053,2.2158,1.4705
55515,57.405,0.7137,0.8807
50835,361.5345,0.9611,1.8447
50010,380.6672,0.715,1.8072
49086,38.6427,1.1792,0.9811
48517,120.8909,2.781,0.2855
44480,39.1672,0.2291,1.0675
26540,7850.8131,1.1563,1.0345
137269,41.9298,1.7644,1.0808
130324,663.8046,2.2836,0.9469
130114,15.9195,0.8371,0.3098
120924,1316.5469,15.1093,1.4939
116528,239.6053,1.2094,1.3213
113981,73.7756,2.5662,0.4235
112768,49167.008,2.2219,0.8191
109123,304.9557,6.2338,1.0742
115662,265.2626,1.1665,0.9087
109970,1798.36,0.535,1.4366
108282,5626.4187,4.9706,1.4512
103153,875.5806,4.4077,0.7939
93249,1111.47,2.5984,1.3081
90606,48.2,-1.5311,1.4467
77491,110.262,0.5162,1.2204
70638,3090.4104,12.4693,1.5056
69929,79.6254,0.7533,0.4041
63238,78.4294,0.4667,1.206
58611,25.8558,0.8046,0.9071
56365,3485.7077,45.4844,0.8662
55749,299.045,7.3011,1.3214
47244,182.5995,3.4472,1.692
37766,5.1258,1.379,0.5735
36306,283.1188,4.0314,2.0789
132744,55.0586,0.6211,1.3457
119826,133.0072,26.0243,0.8696
118678,8.3948,1.5747,0.5731
115935,8877.2364,586.6786,1.3157
108280,4731.0139,4.2152,1.42
107505,58.52,0.6599,1.1377
102809,6859.0225,9.6245,0.8916
120573,51.0792,1.0175,0.1699
116619,134.0607,1.4521,1.4652
97344,63.6048,0.7485,-0.0303
97259,1022.5649,1.761,1.5038
86723,232.5737,0.2326,1.9188
81556,36.0558,0.5874,0.2647
74316,597.898,5.0364,0.7895
68730,38.6513,28.0697,1.9026
107499,45.98,0.5185,1.1269
90594,66.8271,-7.7437,1.3232
86718,212.3499,0.2124,1.8549
83492,5.6158,0.1952,0.4979
81639,0.6182,-0.0436,0.0
73925,1418.0434,-5.1122,1.0412
68720,20.9432,15.2096,1.869
50576,36.5066,1.3322,1.0436
82879,64.2283,3.703,0.5347
71965,721.8712,6.3471,1.1471
59252,880.0324,1.7271,1.2309
58606,30.4247,0.9467,0.8768
45204,404.046,1.1724,1.2118
37199,232.3201,1.0307,1.6793
32482,1020.4425,4.9662,1.1457
31542,301.361,1.7599,1.6728
29778,496.5962,2.2964,1.4786
23630,355.3083,31.7978,0.7209
4083,275.9012,1.0792,1.539
55504,69.0,0.8592,0.8833
34732,1130.606,1.4397,1.255
32769,1212.9806,8.4861,0.8948
16523,324.6328,4.0829,1.3699
7016,1294.8658,1.7026,1.8187
6647,1360.2157,10.9689,1.2295
1793,1488.5371,99.1627,1.1375
113992,51.7946,1.774,0.4107
105449,6.2073,-22.3291,0.7879
98383,110.7149,1.2033,0.8148
97326,6.567,-0.3346,0.8106
83730,7.2217,0.3644,0.5416
60168,33.6466,0.5418,0.8049
58511,48.4592,2.5713,0.9703
53862,28.2967,-9.0452,0.5912
109989,4968.9422,1.1244,1.6434
107193,147.6779,1.1888,0.7549
60416,1469.5605,13.6014,1.0081
55559,59.6999,0.6819,0.6019
37051,441.3758,4.4639,1.505
12669,48.0939,3.1295,0.213
47610,18.7641,0.1584,2.2265
42168,4.0704,0.329,0.7704
32779,362.60400000000004,3.3631,0.8977
8538,740.1615,1.222,1.5711
128701,511.4031,26.035,1.5826
126150,20.2031,1.4565,0.4217
121194,1143.671,11.8579,1.2264
116018,786.4543,549.2811,0.9775
99144,48.7115,1.1105,1.1297
97484,67.9401,3.1793,0.9241
95679,22.5037,2.2722,0.3265
77549,44.5602,0.6397,1.002
12714,19.4456,1.9436,1.0788
83658,5.2266,0.2564,-0.9825
62127,58.9272,12.4868,1.3513
21312,458.1938,14.8682,-0.4596
10792,93.811,4.8675,0.9592
2512,278.6632,3.8289,2.1784
103231,5837.275,9.1036,0.8166
100298,45.2536,3.848,0.7805
88909,104.0657,1.0066,0.5677
77513,54.0507,0.6511,1.257
68096,104.7363,2.0337,0.9551
133246,381.4232,18.1481,1.3866
119097,1079.3304,8.1142,0.8461
113993,53.4075,2.5212,0.8126
109725,302.6531,5.2158,3.3064
106263,683.4457,11.4372,1.7193
102627,1232.1151,115.3232,1.7377
122263,851630.782,325.8414,1.9656
115968,9786.9084,666.7109,0.7934
107538,63.2225,0.8315,1.0717
86765,452.7247,0.5932,1.9715
81569,31.1678,0.639,0.442
73739,379.5114,2.8163,1.3398
68763,46.5,-27.4154,1.6538
49169,247.4242,-13.8443,0.8921
38839,762.3757,6.1147,1.2952
86760,402.704,0.5737,1.9642
58631,25.7888,1.749,0.7523
55563,72.8412,0.832,0.6064
45628,176.4332,8.9866,1.836
42196,17.0323,1.2716,0.6443
12670,49.4176,3.2156,0.2495
5031,43.8411,2.3628,0.8745
48569,78.8196,-68.9605,0.1193
34077,423.1724,2.1061,1.3378
23675,302.7413,27.2592,0.9968
12667,40.593,2.6414,0.2167
37217,252.3648,1.1963,1.4635
36316,737.0479,5.8431,1.9767
32825,349.7886,5.2587,1.0394
2878,1141.2007,3.2354,0.9179
1815,9566.7592,-706.4139,1.2668
81763,1.8292,-0.1898,-2.0471
76356,569.5583,0.7909,1.278
71970,2402.9521,14.9366,1.1237
66507,311.3936,2.0345,1.5428
49137,32.0459,4.6012,0.9844
48557,86.3002,160.1196,0.2002
43746,627.62,2.2227,1.2998
36313,555.3971,9.3536,1.9837
29933,1680.6925,2.3828,1.0166
132453,180.5775,0.8467,1.4595
116323,277.3331,5.7647,2.6659
113484,572.9979,6.4286,1.3586
97769,1930.1348,2.5134,0.6545
95640,11.0799,1.1771,0.5675
94159,950.3717,2.6965,1.7951
89599,16941.0008,6.0677,0.9941
81559,21.3286,0.4638,0.276
71721,2335.8286,3.668,1.1397
99259,289.0582,0.6995,0.8175
90167,906.9461,0.8765,1.1558
76828,1294.7227,5.1788,1.0708
76354,562.1608,0.5941,1.3672
76196,581.2124,3.3076,1.119
58926,5819.664,4.9028,1.8552
55402,357.4395,16.7977,1.3506
54519,116.3615,1.0148,0.3677
32780,324.14599999999996,3.0064,0.8896
86082,2752.5525,3.3105,1.3881
80070,24.7334,1.1277,0.0142
58616,35.4915,1.26,0.8735
32778,601.5930000000001,5.5797,0.8992
30613,17.6868,0.3453,0.7104
8979,2707.1226,2.766,1.0252
37771,2.9052,0.7816,0.5424
32776,557.6004,4.2162,0.9165
12098,786.8314,2.7018,1.8019
3243,9.851,0.6114,0.2742
126143,21.4116,1.6647,0.2193
118698,14.0984,1.084,0.7147
75520,22.5394,1.0873,0.5681
73288,208.8942,6.151,1.2541
47334,209.1868,10.337,1.7051
45161,312.9592,13.2821,2.7425
2909,624.6414,12.3474,2.8016
29050,248.3662,18.1133,1.3249
57443,712.4722,6.7331,2.5436
48403,854.49,3.1743,0.7308
38742,1286.033,5.0539,-0.4657
57441,774.5034,7.3193,2.2862
38741,1589.7628,11.1043,-0.6263
22876,460.3564,4.8257,1.6134
97465,77.9846,5.2568,1.447
91304,8609.1807,104.4727,1.1508
81798,48.008,-18.3727,0.0
58643,57.8003,3.42,0.8055
55171,178.2724,1.5375,0.3331
49184,1094.8256,-61.2597,0.9003
37794,63.9731,2.7069,0.7495
29049,312.232,17.1831,1.296
87342,505.3316,5.5581,0.6204
85286,558.4579,6.364,-0.6675
85219,1280.5365,8.265,2.0974
83622,10.9604,0.5369,-0.1231
81796,39.1547,-14.9846,0.0
80091,34.4088,1.7273,0.1466
75278,908.1381,3.8588,1.3822
55573,81.7971,0.9311,0.5017
51241,594.2306,2.29,1.4899
140291,301.0749,2.0717,0.8539
137840,31.1711,-3.2733,1.5043
134087,203.412,2.1502,0.6052
132467,382.0282,3.6588,1.7808
127598,253.1234,4.6494,0.9416
123740,265.1317,0.9505,1.0955
122265,667868.2235,255.5322,1.9979
115677,995.4019,9.5425,-0.2009
106624,161.85,19.6968,0.7044
103533,182.7748,4.5706,2.0158
100769,1013.7651,7.307,1.294
95648,14.7631,1.5629,0.6177
86758,409.6248,0.5503,1.981
81777,2.4389,-0.2531,-2.0903
80518,319.864,1.7413,1.2664
95647,13.3471,1.413,0.6106
90641,202.5936,-11.8954,1.6015
89245,201.7403,3.717,0.4064
82726,274.6,1.7442,1.6904
5019,11.6003,0.5366,1.0304
74325,533.0871,5.7564,0.7726
57644,273.8648,-22.3456,0.9088
48567,97.7118,181.2924,0.1333
29038,145.2096,4.6601,1.365
26783,26.3412,46.3317,0.0
17722,503.8886,10.6162,0.8536
81761,1.9267,-0.1999,0.0
69204,261499.2,3.3125,0.8795
58441,23.8063,2.6285,0.0
45088,38.3096,4.7092,0.8884
23671,188.1508,24.4733,0.9373
9283,833.5029,2.0572,1.4975
5013,10.1313,0.4687,1.0473
106602,51.8049,4.6963,0.7717
105370,7.0416,8.2455,0.5204
99276,1261.6362,2.8588,0.9354
83574,3.105,0.1332,0.1284
81747,1.5671,-0.1878,0.0
81562,21.6357,0.4776,0.3552
49570,65.5254,6.5186,0.6523
49128,23.6808,3.0714,0.9467
102616,3993.7557,110.7507,1.3827
56011,1061.4656,2.3141,1.1965
49124,20.2378,2.6248,0.9277
38675,100.0749,-9.5257,1.1812
32813,479.2482,5.0495,1.0732
742,258.4257,6.9383,0.8421
68751,66.9204,37.7654,1.6186
62077,19.7678,1.7982,1.4415
7416,186.5218,28.7801,1.0425
5853,3210.2574,3.5551,1.2579
19105,1168.9257,6.1873,0.354
19075,10623.3756,63.0157,0.8395
3256,18.7502,1.0512,0.2861
122864,512.4867,1.2663,0.0391
119092,479.3022,3.2015,0.9046
116327,399.8564,8.3115,2.6327
106598,93.2385,8.4524,0.8519
102836,4548.6048,5.9354,1.1217
73736,209.6951,1.6804,1.467
65745,1699.4879999999998,27.6429,1.6122
62075,20.376,1.8535,1.4476
48556,56.9168,6.6414,0.2676
81741,1.4633,-0.1753,0.0
76726,451.2066,2.7016,1.3946
75501,17.2373,1.1994,0.4733
71196,9.6124,1.5954,0.5413
58622,20.5315,1.1225,0.7413
56654,175.6064,0.9602,1.0578
56192,525.4335,1.3065,1.0068
128665,5112.7631,21.6126,1.2641
113529,111.1643,3.222,0.7552
106774,1012.2811,7.7522,0.9801
102493,249.3045,7.3394,1.0466
99272,1120.8891,2.5399,0.8824
96080,346.9568,6.9806,1.5723
84924,89.0389,1.2967,0.3528
83572,3.7232,0.1597,0.0029
56009,1170.1038,2.5509,1.1638
37209,159.4109,0.7187,1.5338
24794,414.2014,10.3543,1.2114
24041,1481.1665,1.5796,1.3034
23666,255.5187,31.7454,0.8727
19165,538.157,3.2757,1.6365
16526,609.0187,6.7842,1.3524
12654,34.1511,1.4204,0.2656
96852,7766.1959,5.9201,1.0071
75497,17.5175,1.2189,0.4445
62361,1740.3834,2.1409,0.9004
35985,1033.9825,1.0192,2.0247
32804,358.059,3.7726,1.0213
26768,15.24,-10.6948,0.0
24793,355.0297,8.8751,1.196
23665,346.4121,43.0379,0.8176
81558,20.6888,0.4498,0.2669
65742,1772.3232,28.8275,1.5639
55407,442.9645,11.6502,1.3269
54583,132.5963,1.2382,1.9857
47915,151.0315,1.6706,1.1727
43600,676.5454,2.1423,1.6619
42181,7.8641,0.5909,0.6784
86742,178.3739,0.2361,1.8655
73937,5874.3176,-40.0142,1.1892
72729,402.2013,1.7486,1.9572
57350,35.1217,2.7999,0.234
41395,284.1168,0.7621,1.4439
32488,509.4142,2.7347,1.0318
26765,11.43,-8.0211,0.0
24039,1376.0593,1.4675,1.2287
7810,47.0556,0.1858,1.4577
32800,446.1966,4.7013,0.9559
27802,719.7805,14.7632,1.2097
10758,31.7506,1.1485,1.4138
446,142.6914,1.966,1.0964
96076,316.6288,7.0928,1.5431
90295,164.781,1.5064,0.9533
71190,14.8312,2.6632,0.5475
55755,367.3764,10.2362,1.4662
54579,143.2335,1.3095,1.9577
49112,10.2748,0.6836,0.8704
47618,29.9527,0.7198,2.1154
39139,635.2552,2.1974,1.5383
38672,75.2314,-7.5519,1.1481
49111,8.2596,0.5495,0.8812
22891,153.1093,2.6595,0.9088
13764,154.7731,-1.8158,1.3817
7808,38.2166,0.1509,1.403
3815,122.5266,0.7251,1.0304
49110,6.2559,0.4162,0.8838
30618,18.5122,0.3589,0.7041
23662,242.8147,23.5949,0.8371
18305,271.6181,2.4557,2.0624
197,737.4919,2.4306,1.5435
109054,42.7456,5.3405,0.2486
81724,1.2127,-0.1576,0.3937
75496,18.2121,1.6159,0.439
73936,4876.8981,-44.0637,1.1916
71189,23.1745,4.1614,0.5438
54578,145.4803,1.33,1.96
50582,46.8986,1.6719,1.1721
45621,116.6057,4.2747,1.7083
110967,1356.2633,1.7111,1.9965
96075,260.1269,5.8271,1.5366
75495,16.1107,1.4294,0.4432
73935,4376.3368,-39.541,1.1888
65739,1718.3166,26.6233,1.5188
54403,919.3157,13.9597,0.956
98018,69.1434,1.5705,0.5192
96074,224.9156,5.0383,1.5331
81723,1.3697,-0.178,0.3821
74750,200.3482,1.7009,1.3212
62779,274.0588,0.7468,0.6786
54577,137.0548,1.253,1.9602
47262,160.1852,2.4063,1.8579
55754,303.7108,8.4623,1.463
41391,204.7516,0.6305,1.5291
12651,35.1064,1.7338,0.459
69125,1280.1698,6.3909,1.3505
61155,2.9544,0.3357,-0.1569
41390,183.6652,0.5655,1.6702
32794,235.2172,2.4783,0.9154
24576,797.5944,5.1367,2.0359
55753,230.3005,6.4169,1.4622
49108,5.8544,0.3895,0.8863
29663,1288.8767,-11.0208,1.7281
27012,3932.866,16.5563,1.1925
19101,591.572,5.1147,0.1404
444,160.2589,2.208,1.0825
119833,197.9842,77.1533,0.7952
116623,250.4404,2.8661,1.644
111655,718.8338,2.5424,1.5523
102833,2975.8643,3.9996,1.1164
89395,20497.578,5.7254,1.0734
81721,1.2698,-0.1651,0.3783
63339,382.358,1.4227,1.1604
62070,23.6714,1.7263,1.5197
56374,5022.6134,66.5518,0.8339
90628,57.6403,-2.3633,1.5686
86739,205.8595,0.2621,1.8392
83561,5.4654,0.2192,-0.0624
61154,4.2817,0.4865,-0.1413
45079,21.6068,4.3239,0.7386
37207,110.9573,0.4923,1.5929
61153,3.3141,0.3766,-0.1516
47617,24.9701,0.6001,2.1306
21995,131.6391,2.5908,0.7668
15503,279.3345,-20.1646,1.0804
13345,225.272,-4.0592,1.4354
10757,49.1822,1.7791,1.4123
98017,70.2313,1.5952,0.5084
73934,3732.7578,-33.7262,1.1766
68022,39.7268,2.6057,0.4506
60414,1003.5062,12.7148,1.0505
32487,527.1899,2.8203,1.0067
21855,1135.4686,3.0307,1.3536
18813,810.3739,1.2614,1.2356
27,2672.8241,1.4642,0.4633
55527,51.3471,0.6219,0.78
44502,68.1692,0.4741,0.9262
38670,137.5661,-13.8092,1.1319
7977,58.1101,0.531,0.5222
23653,197.7745,19.2182,0.8597
19765,197.1421,0.9891,1.4518
7976,49.2841,0.4504,0.5123
25,2026.0474,1.1099,0.4539
15502,290.0564,-20.9386,1.0541
86735,165.0262,0.1898,1.9064
81698,0.7462,-0.0394,0.697
63635,98.8446,2.8894,0.2023
55524,60.9288,0.7521,0.8063
30616,17.3724,0.3357,0.7088
23649,244.4638,24.9682,0.8849
4995,19.9,0.3498,1.2484
88143,290.1135,15.0818,1.8928
81693,0.814,-0.043,0.6722
55521,44.8006,0.553,0.8077
49091,25.8613,1.1222,0.8498
48532,63.9389,3.782,0.2211
44490,41.102,0.2659,0.9191
105696,1347.7554,12.2645,1.6475
104090,56032.4708,6.5126,0.7932
98446,158.6992,1.2358,0.5328
96071,139.5331,3.1398,1.4863
