USID,n3r,n5r,ndr,ndv
131144,-0.039402174,0.030570652,0.006839945,390100
195357,-0.047863248,-0.056410256,0.044642857,219100
180545,-0.041556761,-0.020118766,0.016426416,36431800
187148,-0.016490672,0.01030657,0.016234669,5707100
222049,0.016374269,0.001169591,0.052955665,106300
197324,-0.088578089,-0.111888112,-0.012658228,87200
130147,-0.031120332,-0.02835408,-0.003445899,114800
102851,-0.049222798,-0.044041451,0.010471204,10002600
698,-0.535398257,-0.37994104,-0.036384252,222900
172200,-0.012779552,0.106496267,-0.116235247,1294000
193000,-0.083561644,-0.069863014,0.009681881,81400
213268,-0.065172397,0.067758621,0.071890573,1568600
123769,0.032715376,0.164667394,-0.010787487,129500
192443,0.017756511,0.035231116,0.024841162,2230800
222760,-0.081481481,-0.037037037,0.069306931,835100
179712,0.134907251,0.153456998,0.010221465,328700
132765,-0.06456044,-0.08470696,0.023430178,183400
46560,-0.085446069,-0.006572801,0.014607844,1040300
223902,-0.119205298,-0.124172185,-0.008210181,196700
189633,-0.05,-0.060447761,0.035548686,7566500
134815,-0.025761124,0.004683841,-0.040449438,181200
179020,0.017241379,0.029780564,-0.052005944,106700
114030,-0.042755344,-0.028503563,0.065822785,1092600
165251,0.058333333,0.125,-0.04,557800
213010,-0.090571986,-0.011122829,0.018338618,23600
19261,-0.056537004,-0.040888392,0.002023217,3036700
175697,-0.087333963,-0.093973442,0.022988559,2223500
223567,-0.034976153,-0.046104928,-0.018720749,143400
54616,-0.011984021,0.062583222,-0.037179487,5551700
106872,-0.123678647,-0.119450317,0.038419319,434900
166349,-0.002911208,0.058224163,-0.019971469,4858500
208547,-0.098798398,-0.125500668,-0.013175231,4268700
17190,-0.027500056,-0.051666694,0.018963996,1801900
138112,-0.052542373,-0.116949153,-0.018302829,1879500
115715,-0.067642957,-0.147838215,0.059084195,395000
198851,-0.036834925,-0.030013643,0.066957787,2761000
191914,-0.053529868,-0.0806827,-0.043768546,19026300
211020,0.025520299,0.032194819,0.00433746,2288300
201417,-0.033478894,-0.061135371,0.044072948,1772000
102403,-0.022603274,-0.034294622,0.018253968,142900
53206,-0.008615323,-0.017230769,-0.02636315,8758200
43750,0.00069541,-0.004867872,0.026409707,1500600
22914,0.00967519,-0.036627505,0.050835149,1033600
17634,0.096774194,0.119815668,0.067650677,160300
186751,0.018283657,0.03097015,0.007897668,10010000
142577,0.066427289,0.001795332,-0.005357143,4849100
222048,0.068965517,0.014778325,0.113854595,200500
221166,-0.042465753,-0.065753425,0.042857143,6912300
96860,0.004522434,-0.009593045,0.000891599,3378900
166348,0.055634807,-0.039942939,0.112698413,8669300
120503,0.065533981,0.126213592,-0.004830918,377400
113495,-0.177644711,-0.288423154,0.004008016,11196600
92968,0.001125687,-0.027239961,-0.050042774,819800
170529,-0.097944737,-0.135516992,-0.043905465,889400
213527,0.05730897,-0.051495017,-0.049723757,744600
223822,-0.061507974,-0.061507974,-0.014470043,3092400
114146,-0.028767123,-0.073972603,0.026722925,620300
183826,-0.16801854,-0.229432213,0.032296651,118500
209248,-0.006182288,-0.022565612,0.013153711,1344800
177218,-0.058823529,-0.080298739,0.024880383,20743900
143368,-0.015115115,-0.129165265,0.011466296,1045100
16536,-0.027848101,-0.090295359,0.031331593,533000
40796,0.007566627,-0.013540461,-0.0214341,594800
11443,-0.117985612,-0.107913669,0.079192547,1249700
206073,-0.04784689,-0.060150376,0.006882312,1387100
204199,-0.015670911,-0.015670911,0.037601626,330800
181475,-0.008645533,0.025216138,-0.009279086,1078300
185691,0.012070566,0.009285051,0.028653295,454200
193309,-0.0202611,-0.067086901,-0.008039304,470500
39691,-0.153605016,-0.210031348,0.022435897,3698200
60948,-0.055912776,-0.07995527,0.065217328,739900
200296,0.023501763,-0.001175088,-0.049162011,35300
198760,-0.009084027,-0.035579107,-0.020756116,4644900
54421,0.028022781,-0.040217928,0.052430422,1600200
106798,0.064162754,0.112676056,0.083050847,2425800
68790,-0.034810127,-0.041139241,0.029315961,283200
144880,-0.00344147,-0.025811185,-0.029348604,2855600
71591,-0.075757576,-0.078787879,0.007633588,1060000
192999,-0.042876902,-0.060857538,0.087218045,115800
199804,-0.053832905,-0.024117098,0.008250021,207100
36805,0.061953089,0.007139613,0.034302001,336800
157219,0.060836556,-0.039109125,0.008214677,582100
109371,0.027702703,-0.062162162,0.0609319,224500
186140,0.09167842,0.073342736,-0.022068966,2875600
199249,0,-0.030176507,-0.019572054,2198900
218142,0.008474519,-0.055367342,0.052944798,1378800
106781,-0.008141157,-0.044776117,0.064003847,304800
172079,0.007473842,-0.082212257,-0.001492537,232200
24824,-0.044155844,-0.083116883,-0.006195198,685300
178854,-0.002949853,-0.05899705,-0.00877193,1872700
138111,-0.038269551,-0.149750416,0.119180633,1816800
225859,0.030497592,-0.019261637,-0.040061633,406500
177217,0.073205742,-0.077990431,0.106991584,14143400
208546,-0.009222661,-0.113306983,0.178571429,5396200
215750,0.08976838,0.070656372,0.003292621,404200
147353,0.073342736,0.038081805,0.036549708,686000
15238,0.04784689,0.007974482,0.012106538,117100
212804,0.000961538,-0.0125,0,171000
11442,-0.00621118,-0.046583851,0.089678511,1360300
183825,0.029904306,-0.218899522,0.276335878,119000
109111,0.028571429,0.02406015,-0.073816156,503400
109142,0.018085106,-0.065957447,0.043285239,488400
182610,0.032164683,-0.012383403,0.027598778,1362400
199270,-0.008337966,-0.022790439,0.013521127,69100
191913,0.008902077,-0.117210682,0.149190111,17910000
173895,0.006058566,0.000336587,-0.054423966,1217200
225833,-0.028888926,-0.003703704,-0.026325279,373000
213726,0.079262673,0.047926267,0.010242086,11037200
199183,0.080443924,0.021729127,0.006046465,233900
102402,0.024603175,-0.028571429,0.085271318,82200
102095,0.085221139,0.033441152,-0.001077479,293600
100254,0.055393537,0.024781341,-0.022791976,50900
167805,0.198146403,0.204408928,-0.0015008,230400
58029,-0.015535568,-0.068683565,0.058874459,112800
17859,0.045010789,0.049349184,0.001085831,760300
189632,-0.018723994,-0.117198336,-0.028301887,4524500
107875,0.09756097,0.067868395,0.027233114,147800
186331,0.070175439,-0.00877193,0.052307692,262900
178853,0.049707602,-0.040935673,0.092651757,2306200
79215,0.064537403,0.036549192,0.034753015,772700
179863,0.06104645,0.002325523,0.059113362,305300
142576,0.2375,0.055357143,0.09375,3064200
187621,0.024899598,0.018473896,0.008097166,182500
144879,0.014077786,-0.046766858,0.092544289,2495100
66686,0.091168091,0.054131054,0.00862069,277600
11097,0.061461794,-0.011627907,-0.014729951,451900
862,0.032554257,0.065108514,-0.02124183,4553700
126439,0.006362672,-0.014846235,0.002125399,213800
163452,0.008371746,0.025952324,-0.016062685,96900
187182,-0.009423503,-0.082594341,0.024417943,1464700
180237,0.07652516,0.065114846,0.020493695,2256600
157218,0.003285871,0.006571687,-0.107962829,787200
205316,0.070238957,-0.003620565,0.03756574,457800
179505,0.062337662,0.051948052,-0.035087719,553200
53205,0.017375613,-0.046734629,0.080258964,8836400
186139,0.114482759,0.026206897,0.086956522,4089500
21158,0.013900956,-0.054735013,0.054029304,139100
17633,0.177121771,0.215252153,0.075396825,242500
116552,0.099088838,0.066059226,-0.014590348,173800
206247,0.128125,0.053125,0.059602649,1218000
220588,0.060160428,0,0.03030303,2282700
71590,-0.001526718,-0.094656489,0.115843271,1343400
178068,0.045454545,0.072727273,0.00456621,663200
140756,0.004349717,-0.044802131,-0.006052702,672700
178721,0.024955437,-0.012477718,-0.008833922,1020800
222197,0.006024096,-0.062248996,0.022587269,3179100
79415,0.003868472,-0.114119923,0.072614108,267900
196932,0.029977794,0.004441118,0.066719305,1965800
46408,0.003792091,0.013542796,0.033594511,435200
71882,0.012760963,0.048143852,0.01891253,2877000
181474,0.041399001,-0.019985724,0.106635071,828100
221165,0.138571429,-0.057142857,0.127214171,6174700
133429,0.023337223,0.035005834,-0.004645761,187300
116372,0.081761006,0.023060797,0.028017241,667800
195356,0.12536162,0.074252652,-0.058128974,167200
71589,0.175468484,0.039182283,0.091078067,985000
106293,-0.003355705,0.010067114,-0.009966777,2501500
192555,0.054285714,0.071428571,0.014492754,612100
179933,0.069264069,0.064935065,0.126829268,111800
46929,0.01152373,0.023474178,0.018695652,856600
201295,0.016634051,-0.010763209,0.026104418,1295300
2687,0.169825939,0.097241456,0.021567994,12699700
69993,-0.012565445,-0.018848168,0.036916395,1706800
46559,0.084521456,0.066870369,-0.018654264,833500
61541,0.02059918,0.072565518,-0.030633061,1005300
55446,-0.06898263,-0.039205906,0.074093817,298200
212562,-0.00707681,-0.014697931,0.030286091,66800
200209,0.035882908,0.085930123,0.026162791,2011400
223901,-0.090361446,-0.213855422,0.05229794,1093000
148832,0.052980132,0.021192053,0.034246575,483800
54615,0.215210356,0.181229773,0.008156607,5526900
143367,-0.074617376,-0.08577809,-0.013215859,1007900
183824,0.454961832,0.096183206,0.141114983,60100
2547,-0.074571216,-0.111111111,0,221500
222539,0.039934298,0.043763619,0.018952061,993000
18533,0.078886311,0.010440835,0.017709563,1124200
24823,-0.089201835,-0.136150194,-0.008379935,833700
172078,-0.119623656,-0.094086022,0.047887324,206600
213491,0.099882838,-0.000878676,0.062558292,6074900
85251,0.002568493,-0.010273973,-0.004262575,266300
148777,0.016020943,-0.031168189,-0.00348328,526900
103266,0.071863581,0.018879415,0.059354839,390500
179325,0.007968127,-0.00876494,0.065365025,532400
222007,0.026224329,0.038230679,-0.03299725,1492600
147352,0.099415205,0.092105263,0.108589951,494700
19260,0.1017797,0.04727475,0.041714948,2663800
201416,0.112396694,0.097520661,0.032423208,1441800
94951,-0.042228212,-0.026055705,0.022038567,1276600
146632,0.054247643,0.056294675,0.041022962,2888100
22913,-0.045969354,-0.026648901,-0.020874103,774500
176703,0.146496815,0.078980892,0.066576087,8522200
221164,0.236714976,0.125603865,0.143646409,4999700
79414,0.095435685,-0.024896266,0.105504587,401500
85932,-0.050729706,-0.002084851,-0.004496679,12350000
177216,0.175847573,0.067796667,0.118483419,10820000
140755,0.05058366,-0.031560702,0.099857247,726200
83239,0.01709405,-0.004837913,0.000645425,605200
2913,0.025993781,0.022935728,0.035356199,278200
75252,0.031634446,0.04745167,0.016979491,241000
48414,-0.111876456,-0.098309309,0.000208727,600500
4198,0.028417819,0.01843318,0.010869565,306400
71730,0.028724872,0.030359622,0.029574417,777700
225043,0.00896861,-0.025411061,0.02293578,141400
71881,0.06501182,0.032505851,0.090909091,7840900
222196,0.088295688,-0.055441478,0.182038835,3761500
191912,0.173060529,0.040068201,0.093196645,12769300
47308,-0.059726962,-0.032423208,-0.006779661,961300
213725,0.080074488,0.072625698,0.09035533,12807100
222047,0.305343511,0.32519084,0.038034865,301400
148546,0.021232523,0.006214449,0.060988898,1209400
53204,0.098381812,0.042718511,0.08345021,9351500
186750,0.103000852,0.106650487,0.06201555,2590900
174265,0.038922156,0.086826347,-0.008902077,278900
214040,0.048165138,0.036697248,0.030732861,1846100
191689,0.093880355,0.045897079,0.061254613,1847200
10826,-0.036135693,-0.073746313,0.064364207,386100
192442,-0.226172267,-0.201962888,0.03921122,6011400
17241,0.04719764,0.048672566,0.062695925,214800
144878,0.124869679,0.05683003,0.093188971,1940700
13101,-0.018645731,-0.022571148,0.026183283,164500
200761,0.057396928,0.068714673,-0.002419315,1438400
160016,-0.021696252,-0.027613412,-0.007827789,2555800
163524,-0.040745052,-0.064027939,-0.045555556,631400
154772,-0.055874885,-0.037093892,0.007474244,3757000
207273,-0.0041841,0.022315202,-0.009668508,8521300
57460,-0.032,-0.032533387,-0.019351516,303100
123768,0.032657658,0.125,0.024221453,178900
116371,0.125,0.094827586,0.14004914,855900
208545,0.214285714,0.048136646,0.108433735,4469200
156710,0.043564305,0.068811828,0.057038197,372400
198759,0.18606627,0.112149533,0.064195298,4172700
115714,-0.064796259,-0.106880428,0.050526316,755700
115203,-0.033239889,-0.026431719,-0.068283585,1296100
18333,-0.061452514,-0.030726257,0.031700288,72600
209678,0.089171975,0.038216561,0.011597938,674100
120502,-0.096491228,-0.037280702,0.05800464,366000
225832,-0.034980166,-0.034980166,0.13507982,578800
45178,0.020582212,0.068509325,0.029358262,1232800
193356,0.042863003,0.023720307,0.048429363,492500
109756,-0.068427371,-0.013205222,-0.01010101,320400
166347,0.002919708,0.080291971,0.07198748,17795400
161660,0.059097978,0.059097978,-0.012288786,3998600
204951,0.344680851,0.411702128,0.039823009,97700
167804,0.22136073,0.204102026,0.080832599,359200
171070,-0.015857284,-0.00099108,0.027494908,848100
198347,0.044871795,0.083333333,0.014634146,368300
36804,-0.074114865,0.014075214,-0.011736514,164500
165250,-0.032258065,0.072580645,-0.014308426,816400
211477,0.083243766,0.06176149,0.023639361,5186000
198725,0.072909571,0.051036729,0.073892833,17995200
114145,0.213836478,0.114779874,0.029126214,512000
57685,-0.013071895,-0.026143791,-0.004068348,419200
157753,0.089285657,0.054621793,0.05426368,1501900
163240,0.087357623,0.113402062,-0.011796247,163200
202381,0.086404066,0.013341804,0.05993266,1007700
175272,-0.067540197,-0.088441772,-0.004503137,871500
43769,-0.121359851,-0.23837133,0.017701475,1245200
32201,0.058495822,0.037604457,-0.033647376,123400
183202,0.021343874,0.035573123,0.059463987,100500
96859,-0.108000727,-0.096815579,0.040709839,3169300
54614,0.272430669,0.316476346,0.124770642,11023400
19259,0.145422943,0.159327926,0.126631854,3051000
121796,-0.015935289,-0.028868361,0.006976721,4740800
209364,0.042125245,0.058443998,0.025291876,253800
183165,0.049030787,0.111744584,0.047789725,798100
131312,0.02907489,0.051982379,0.02160216,2875100
6624,0.080617496,0.114922813,0.125482625,96700
90332,-0.017289673,-0.065420561,0.039339485,416300
148831,0.071232877,0.095890411,0.076696165,828400
34907,0.103246753,0.118181753,0.05047749,486800
120501,-0.044083527,-0.048723898,0.180821918,1052000
69992,0.009771987,0.042345277,0.170266836,2565700
180544,0.133789477,0.172558007,0.06604534,23542300
215749,0.102891154,0.200042513,0.055892302,234300
181272,0.033275961,0.022948939,-0.021885522,242600
109370,0.020689655,0.047586207,0.063049853,301100
190311,0.040078167,0.07363962,-0.022611433,3098500
114029,0.182634731,0.30239521,0.06031746,450100
174644,-0.025301204,-0.033734909,0.003931086,1244900
56962,-0.021104319,0.043680957,0.005676209,525000
193921,0.079147641,0.097412481,-0.035242291,413900
98481,-0.07121812,-0.100196508,0.027245257,7034000
224796,-0.033539936,-0.021923152,0.038777117,4740300
222538,0.181246067,0.196349906,0.019897304,2880900
193252,0.104589629,0.195939982,-0.035334185,190900
145495,0.00856531,0.040685225,-0.019594122,411100
190204,0.10602118,0.15883172,0.014613396,469600
137977,0.003466205,0.055459272,-0.067851373,53000
205353,-0.010985239,0.03055273,-0.03190432,4210400
202548,0.129805961,0.149911746,-0.023424078,132600
85342,0.094277929,0.040326975,-0.01344086,150300
205070,0.077886326,0.085149061,0.041471049,467400
21978,0.030841871,0.083944779,-0.024860478,2334000
179754,0.112439613,0.167164766,-0.015172056,198500
165842,-0.02254987,-0.006938422,-0.013686912,310700
69991,0.18678526,0.198221093,-0.07520564,2226300
166346,-0.541818182,-0.500363636,-0.017155111,3452500
209274,0.079401085,0.118421002,0.059106298,21980400
197344,-0.007876497,0.079710161,-0.007194229,4081800
94992,0.053333333,0.065777778,-0.077868852,52600
177508,0.071197461,0.110032414,0.03641581,194700
209370,0.072440945,0.084251969,0.004746835,95800
115202,0.010495382,0.013434047,0.009749894,3443900
147351,0.277477477,0.354954955,0.022099448,125100
183144,0.051203798,0.07561882,0.028960223,1572900
183115,0.003806647,0.029282575,0.008862748,418500
205380,0.069946528,0.090693474,0.045877374,260100
222195,0.460410557,0.554252199,0.033333333,2798500
222810,0.011757457,0.027227754,-0.006455549,1421700
192554,0.072327044,0.160377358,-0.039274924,351900
223566,-0.011986301,0.077054795,-0.018487395,95100
170528,-0.010631775,-0.108140863,0.004884005,674300
188501,0.029426905,0.040236806,-0.013541012,1562700
208429,0.070778269,0.110279049,0.026684697,908700
200760,0.132942671,0.178909366,0.011394712,835800
178902,0.03848081,0.037981009,0.022483393,77300
182006,0.113508804,0.159473457,0.029777778,465800
57459,0.062056678,0.072695035,0.019891501,236000
182669,0.111601668,0.092960535,0.037668592,330900
163523,-0.009557945,-0.015531661,-0.010638298,585700
198346,0.142086331,0.172661871,-0.005366726,185900
109090,0.086206897,0.133433283,-0.005219985,62800
148830,0.098820059,0.172566372,0.151103565,1427600
135348,0.042476032,0.080256204,0.015167843,706000
206949,0.053994083,0.146449704,0.023467148,11465400
171569,0.009328358,0.027985075,-0.001862197,2247300
151930,-0.059659376,-0.082612259,0.042442091,2597000
61540,-0.023199047,0.06471299,0.029153053,1200500
15519,0.002512563,0.007537688,-0.022113022,623500
164541,0.057649609,0.125831368,-0.039403619,348600
132936,-0.064516129,-0.129032258,0.060962567,189400
201345,0.032225914,0.155149502,-0.05345909,4125400
189808,0.029071522,0.063769897,0.052995426,3809400
221007,0.045963527,0.05774909,0.041104297,2313100
45177,0.127957281,0.156614429,-0.001995344,531600
9011,-0.011950287,-0.064053537,0.022982835,358000
183280,0.052359151,0.121979351,-0.014180375,364100
193355,0.152204789,0.188240825,-0.032568763,684000
81846,-0.052834593,-0.084458157,-0.066930584,351100
9710,-0.049100827,-0.112244895,0.02772303,537700
143366,-0.007243843,0.00103484,0.041307471,1105300
213768,0.02955665,0.083743842,0.022155086,61100
154559,-0.007180445,0.022020154,-0.026787817,139500
71937,-0.018445323,-0.0171278,-0.005242464,39500
66685,0.150819672,0.242622951,-0.016129032,788800
