USID,LatestCloseAsPercentOf10DayAverage,LatestCloseAsPercentOf10WeekAverage,LatestCloseAsPercentOf200DayAverage
121801,83.9508,96.3073,111.3638
211487,113.0598,122.2969,101.2345
124694,73.9342,62.9115,56.7999
147383,102.79,113.6891,85.9814
209638,116.7286,112.2487,98.5847
179877,92.2676,89.3031,106.5952
182984,95.3464,105.593,128.0816
60147,110.9281,120.2133,150.757
56980,110.8443,105.5118,80.924
181997,101.2319,113.099,86.2482
38868,122.96,132.8053,157.4945
88696,91.9683,97.9414,103.6664
201303,132.4379,138.7041,145.088
168640,107.8988,107.3726,138.3483
90322,148.1073,188.7678,185.3935
185736,123.2123,129.4721,106.8766
179972,122.5829,174.159,124.7299
176657,83.0601,83.8135,100.6334
191871,111.6568,105.7799,91.207
224063,108.1906,119.8216,139.0141
3295,95.1799,119.471,169.8807
134319,121.0218,139.2648,138.5194
110033,119.0631,113.8725,59.7899
187222,88.1111,98.0061,93.6779
132465,95.8904,72.9787,61.2895
36377,103.8961,84.8714,60.9535
195398,114.9691,98.9248,101.6654
71888,88.9299,96.5678,109.9988
210899,122.9773,141.6099,122.4827
208426,107.5306,95.4009,104.2498
2698,91.0386,95.6427,95.5397
194660,110.5602,129.5866,141.8768
121800,106.8112,125.1222,144.7978
43799,90.2744,94.5061,108.542
8007,115.1159,115.6349,70.5379
206993,111.7412,78.7857,41.8542
172839,108.6587,96.0225,87.5888
198729,88.9927,92.3378,105.4206
6542,91.7932,93.4581,97.5353
89256,107.8866,110.2217,122.3004
66695,105.1314,112.6622,119.2073
216366,114.7034,117.8673,126.0696
200402,108.4746,115.0066,127.9539
137113,106.9418,116.2003,138.6134
91814,81.8576,78.9189,65.1054
151351,113.463,126.7628,142.4174
6197,115.7687,126.7446,144.4474
213546,121.6785,139.8989,135.8428
90321,143.7549,174.7613,169.2603
185735,109.0704,112.1827,92.3257
181374,108.3296,108.1938,103.7986
205370,107.1155,93.0632,71.9049
98506,76.2364,79.7619,83.8075
75814,117.5968,119.6092,104.0613
38867,109.4067,115.8421,136.6762
211579,106.8909,99.413,79.9919
4360,110.2304,118.8848,121.0573
185569,92.1113,94.0556,120.8368
181522,110.4199,127.1193,118.9626
212796,122.0657,124.2351,114.4725
212932,134.7881,159.3784,136.6398
184292,110.8068,126.7659,171.9142
165688,90.1376,95.2641,99.2096
181751,108.3634,113.9609,108.7136
24084,113.7339,104.3978,55.8273
113109,97.4365,120.1269,183.427
90345,102.5145,78.2417,69.7029
59913,109.027,104.9758,56.3525
117995,125.6506,136.0262,169.9324
31293,75.6246,73.109,78.227
179542,106.933,92.1738,79.9087
222551,97.2987,109.5335,107.5179
170549,90.7945,78.19,78.9965
174425,87.4132,93.6277,96.697
213545,112.7532,127.7835,123.0864
212578,103.7142,95.6996,94.7965
124698,117.3612,132.6961,134.8284
212795,109.319,109.7794,100.721
212931,119.6988,138.0466,116.6818
6662,87.2451,89.0452,81.3471
151448,104.9341,117.9793,136.4947
109769,91.7324,100.9569,116.0845
83256,93.1241,94.0542,91.6196
198799,95.3813,104.5869,110.8478
151374,84.7814,84.6577,112.8155
222257,97.5413,119.0801,115.0646
101771,109.4891,101.5073,136.1885
81,106.59,111.9903,146.6346
27072,106.5462,105.4506,117.6451
108045,119.9928,123.0072,133.8961
101007,109.5723,175.1349,224.6236
82255,114.1883,126.5637,131.1761
76742,101.9656,99.1033,116.9434
92960,112.5,97.2383,90.9625
45143,115.5698,86.8095,65.4914
190347,101.8979,90.9851,84.2568
210898,112.2201,126.4242,107.1137
216408,91.9936,91.5261,85.8179
422,108.2057,111.5541,120.8958
21874,88.5337,100.5667,115.3062
134318,106.69,119.742,116.4211
143850,109.2936,110.5073,117.1935
144175,100.5693,85.4192,78.6281
147382,98.9811,110.8081,82.6909
222550,88.0425,99.7175,97.6261
41387,92.0828,97.9164,84.9744
205744,95.7825,106.5367,96.0615
119896,95.4398,104.4953,120.1701
151447,119.2058,132.1829,153.1234
2564,107.6521,121.8375,157.1465
198333,100.7986,101.662,96.1498
222773,118.1102,124.6552,136.4322
25709,101.7716,111.8277,168.3266
104644,104.693,105.6592,75.4956
103618,94.4688,92.5581,91.8966
212930,104.6592,119.7127,99.486
134100,114.7476,124.7592,138.0743
107278,111.6784,109.5172,109.2736
61246,113.4199,108.7168,117.1421
46603,103.2627,120.235,149.9084
58756,109.9099,93.9789,85.6892
206992,99.6181,69.8104,38.6695
156272,102.8558,71.8466,66.6782
121414,108.0797,59.1302,35.906
171697,83.2353,91.2171,105.2712
101006,103.8206,166.3453,210.1001
58054,109.553,123.9196,127.7679
179541,99.1736,84.1099,73.6119
193941,96.2521,87.8876,97.584
56979,107.4147,99.8043,79.1976
85725,102.7919,101.4156,103.2156
202429,131.2234,137.7026,93.7459
24083,105.6792,94.0854,50.2013
201946,121.6893,132.4114,140.6964
201637,94.9074,122.5914,129.1972
147381,110.7872,124.0672,92.148
98510,103.729,117.4004,138.0841
75272,97.2423,97.5455,105.454
42044,91.1117,93.006,94.0681
190420,116.4294,109.1546,113.9073
87315,110.2837,122.1504,136.7126
142880,106.6078,118.8823,144.1349
101005,97.2812,155.4112,193.5382
155495,94.9495,89.8872,123.6795
143401,112.855,48.5668,41.8412
100079,93.7896,106.8624,123.5926
202560,93.5803,95.7588,97.6051
127422,96.6863,86.8346,91.3073
153362,93.9901,98.8262,129.1146
10835,89.1967,85.3973,84.0001
176768,86.9597,83.1175,89.7197
179540,91.7647,77.5159,68.2677
76861,100,101.7385,124.7721
121413,99.5763,53.2264,32.6045
109779,106.4419,112.081,103.7865
193724,84.4272,86.3143,100.2369
194052,114.2209,146.7852,167.6278
206991,88.171,61.5359,34.7693
168017,88.0565,85.9212,101.1819
188953,88.914,93.8883,97.1027
204658,84.5974,89.9438,120.2962
113525,91.6051,78.4815,108.0878
128409,89.3436,101.5713,146.0548
223923,85.0144,81.9381,78.0973
154254,93.8124,89.5029,113.9967
151446,109.385,115.1319,133.9804
102107,112.89,128.0099,119.5928
155494,87.2618,83.1383,114.788
55467,86.5764,90.6571,97.3369
222614,91.2985,98.1052,125.2952
42043,78.8993,81.499,82.895
18422,89.9405,82.2139,89.1762
27071,90.2035,90.2783,102.2683
75288,97.0373,111.5983,116.4637
68147,85.6574,91.8762,140.7896
127421,89.342,80.0003,84.6827
207549,79.096,84.8016,69.8197
214048,94.298,86.1492,98.6655
214152,91.334,84.518,97.6839
168639,89.1563,92.8484,121.9259
98418,91.2556,101.4829,83.6971
203591,88.324,94.4393,84.6946
57707,89.6836,110.0413,96.6485
202428,121.5975,120.7927,80.9026
181542,132.0008,143.2629,186.9346
185252,116.187,120.4548,97.1672
139123,87.5655,90.8506,112.9006
194202,110.1137,121.0429,81.7222
4329,94.6359,92.0045,90.6042
201716,87.3782,95.1841,112.8066
4211,95.3385,93.2097,135.3476
183604,87.6154,49.5345,37.796
108594,93.1174,99.573,115.6479
166195,89.7802,103.1437,143.4153
192575,95.6938,94.1083,84.787
103278,104.8076,109.0313,123.7551
189833,105.3187,105.927,123.0922
201945,109.1754,111.8142,117.5943
213509,112.2246,115.3304,138.351
174424,90.2781,100.1815,105.86
200401,110.1796,115.4004,125.9325
202698,109.2487,111.2943,163.7425
206089,106.6961,109.4413,130.5009
211486,106.7376,107.2265,86.6908
180319,108.6331,108.4669,147.87
193472,110.0859,109.12,114.5486
121412,91.0053,47.1723,29.5201
176674,115.9415,121.6413,145.6964
194984,104.5823,121.8357,139.0669
176741,117.8255,125.1989,157.3129
56978,86.2117,77.393,63.4656
213075,81.4364,77.9755,66.7393
91813,91.894,96.9117,80.3799
223922,94.4123,92.4861,88.221
209386,101.2642,101.285,122.385
123823,108.6672,111.3888,121.3303
207525,109.8001,122.2248,137.0475
192583,105.6867,104.1113,113.5169
202427,103.6091,101.2782,67.5162
42042,95.363,99.9235,102.3768
182523,100.0732,92.7536,98.5018
190362,108.1686,110.2159,134.9012
186192,112.5535,111.8898,117.3066
196948,107.2377,114.2527,123.359
222256,111.048,133.5215,126.3512
166382,71.7715,77.8305,83.838
213897,106.7321,107.0156,118.5148
15244,113.3803,133.9986,126.6035
201636,112.2922,140.5458,144.9658
111126,93.7009,95.3473,99.79
183123,106.2236,89.1979,79.0417
198866,106.9195,95.0586,94.1971
186759,107.8659,113.0292,129.6064
191693,107.9332,114.5173,115.0458
173246,85.3293,89.6888,86.5758
198794,109.0797,120.9027,144.8547
191966,117.2922,131.032,159.6221
53213,109.6989,116.6344,134.2681
144900,111.4416,111.6814,121.365
64724,88.5578,97.8521,109.3826
177284,122.5554,138.7253,137.2455
208610,119.3795,129.4993,118.5255
182632,104.48,110.3476,131.0412
177382,107.2659,111.7314,123.1876
204657,91.0021,98.1376,131.922
224154,104.1786,86.0368,84.4881
106840,95.9255,96.8435,90.9246
166381,75.0952,84.2897,91.2308
198865,94.0292,82.8144,82.366
18564,111.1386,119.3957,107.5629
220780,107.4996,111.4189,125.6016
151373,84.898,97.8529,132.4463
181541,99.9709,106.4364,138.5069
31794,88.4253,97.1139,100.7831
161116,111.9186,125.442,132.4416
202426,89.1875,86.8134,57.8119
197357,91.262,81.8799,80.3201
7308,112.9435,112.326,137.1398
173810,89.72,79.5879,56.5631
222080,91.9965,112.4287,132.2716
27692,106.8892,104.8184,120.5366
82907,98.75,101.0019,95.617
42041,112.0752,115.6335,119.3521
225398,86.2269,32.4963,18.9362
173222,86.4017,81.5667,90.5337
181226,90.2832,88.9693,95.7072
153361,87.5238,98.8257,131.4693
12148,90.28,94.1114,79.4575
173245,90.5823,98.2753,95.465
58393,103.7196,142.027,127.9812
11113,92.3077,86.9919,69.9316
137673,96.1313,103.1847,162.4148
170548,83.7094,81.054,86.7387
201635,122.467,145.6898,147.3342
181540,91.4119,97.5052,126.9876
184251,99.988,122.4767,165.0916
139578,109.7922,112.6434,132.177
195397,89.6501,77.7742,84.8204
141268,89.5247,86.4195,106.8701
56977,95.388,84.953,71.2756
225846,92.5634,62.1129,47.1495
181521,115.0665,116.8492,107.9425
196808,109.5116,125.8295,130.8214
172048,87.4779,77.7279,92.8544
121411,97.7683,48.864,31.2429
101004,119.9813,189.605,222.3743
54072,107.4416,90.2487,64.5515
108086,96.6046,96.8453,109.2123
215227,98.8626,96.7804,98.7288
128903,107.0749,100.1699,102.7428
31292,91.6359,95.9522,104.5812
207285,112.8289,93.2272,70.1381
75223,108.6836,128.4288,125.0192
179702,111.9522,116.2557,137.9226
193294,89.7125,95.5273,99.4815
13221,94.0439,99.1161,96.9093
85385,74.6007,79.3149,64.7325
17308,110.7754,116.3578,100.1262
207284,232.6815,188.8925,143.3999
206990,89.6952,62.231,40.0788
111273,117.4161,122.4004,153.7467
201634,118.5958,133.3191,132.9646
205616,111.6347,104.1092,91.6128
164275,111.139,136.9283,148.3325
209385,92.1242,95.768,117.1951
174153,99.6496,69.1805,58.1007
8202,90.5731,97.2881,109.2065
115742,104.0925,119.9655,116.3447
215840,95.5247,100.4845,95.68
101110,110.1058,123.4746,127.2577
179492,90.4188,85.8134,92.1413
80,96.3351,109.3485,144.945
75222,103.6279,119.499,115.7815
111152,116.5961,115.0684,145.3275
220303,113.1272,110.6985,128.1855
123033,110.3905,113.5994,105.4412
20240,111.4189,110.4902,138.0561
145529,93.449,118.8397,150.8661
58053,114.6024,121.9195,123.7077
225397,96.0917,33.1654,20.5839
103129,95.8465,143.4747,223.4159
53274,84.4848,86.9582,85.9078
58755,111.5348,77.2141,83.6122
59911,94.9657,88.4654,47.9023
181996,109.8726,130.3953,94.0909
210430,106.2922,115.4884,106.3126
138529,90.7927,95.5074,105.6257
190435,89.0249,91.2139,98.283
121410,77.7861,52.5879,34.8234
153360,96.385,109.8497,147.6132
49631,114.6191,119.1921,145.0426
59891,108.2753,136.1623,166.3825
5167,108.4386,98.3709,73.3354
171611,129.902,69.1545,59.3339
167147,93.6622,95.0486,99.8803
222079,114.5202,130.9322,150.2781
215839,91.6928,96.6101,91.9934
110032,97.8044,83.5778,44.7939
146644,90.8047,79.1117,66.4991
208103,113.2075,94.2529,117.9578
202551,104.9944,99.9254,99.4338
208437,106.8745,101.8596,100.507
143400,100,35.759,36.0095
225845,104.4726,61.9409,49.0097
186191,111.2232,101.3762,109.9198
201208,88.0568,87.0053,79.6259
101003,123.4019,178.7928,196.1947
111151,109.8795,105.8476,134.3207
170547,88.4098,88.7557,97.3432
211578,109.0617,100.3986,80.958
191965,110.1611,122.4594,146.7303
25708,112.9897,119.8359,179.8355
177283,113.5783,121.989,116.9477
198172,120.3011,137.156,162.4435
222078,129.902,143.2949,163.7134
164274,113.3708,134.6056,143.988
212816,109.9956,101.6416,72.8908
179592,86.3007,87.7387,106.0148
160033,116.2416,134.5596,202.073
101109,104.9476,112.9879,115.9413
215081,86.0199,104.9217,182.6642
110031,85.0777,70.9779,38.1869
2588,106.258,109.0146,112.8425
59441,102.2616,105.6825,121.6301
58392,146.227,161.6248,139.7813
189758,97.4849,109.8455,123.7596
22926,101.8423,98.8103,115.5018
141901,113.0599,120.1026,142.2303
222077,126.5905,133.6825,151.7193
99467,94.5472,99.4501,109.8838
123813,107.9157,95.6298,92.3084
75221,116.4939,128.7061,124.2016
72977,112.1807,113.8794,134.017
104643,92.9954,95.0228,66.9636
173918,113.9624,111.3187,127.9522
96658,107.2751,104.1794,130.6969
177502,128.7414,133.9244,149.0446
172047,101.874,85.917,107.9254
58754,113.804,67.273,77.6643
123812,123.868,107.3092,103.0014
161673,119.115,118.5882,161.0243
50851,118.4951,125.491,125.5927
206356,110.1043,113.9816,116.2062
175576,107.3358,107.9178,76.1197
211292,105.198,124.269,128.8025
79,114.6752,127.4696,167.5927
215080,73.4107,91.1843,158.7907
83726,130.6321,112.0081,156.0504
209875,109.9872,108.4642,103.7571
140255,120.9535,126.5174,128.7331
212715,119.9262,119.9879,91.2248
201207,76.0856,76.1434,70.1095
225273,124.2841,115.5411,139.2195
140066,115.5955,107.7093,107.6631
22643,110.8987,94.6434,106.0357
58391,139.8723,144.5798,123.9003
25953,81.8807,77.9822,70.6765
206515,93.6983,93.5076,92.7796
201206,87.8608,87.7436,81.2492
208425,96.6057,101.142,117.576
108299,119.8992,125.5566,106.4593
185834,110.3518,98.1275,84.327
223413,113.1448,101.7781,87.1287
121218,97.1311,112.7235,142.1805
128408,111.6173,121.1207,173.8588
212714,138.2576,134.7059,102.1893
54183,123.1939,126.9739,132.0919
197356,97.2718,88.643,90.9171
193012,118.1658,96.1207,77.0336
91812,100.1259,102.6171,85.7325
80167,96.5333,104.947,192.6618
109400,93.7411,96.2351,123.7778
101002,135.7143,177.2477,187.0582
52539,91.0992,93.8519,94.5136
9037,95.5743,93.7891,68.7713
209136,110.7492,114.6016,121.2054
147027,125.163,108.1617,74.9584
101108,101.6194,106.03,108.7605
5859,97.7642,100.2074,101.066
22628,96.5583,90.6467,105.3477
58390,138.0277,133.849,114.1341
145528,135.1052,155.9544,189.8678
170546,102.9322,98.6962,109.2102
72755,118.0371,108.4587,113.4704
179591,90.8241,94.0297,114.3195
113524,88.106,79.4526,120.1374
68146,108.7373,119.8129,181.0334
221858,100,100,100
171696,105.507,119.9239,134.5601
182697,114.1609,111.3686,125.6194
11349,97.2222,110.9118,151.8011
193011,109.1234,87.1777,70.0723
174378,109.2012,98.4503,99.6774
190994,109.47,95.6538,84.0644
608,113.2217,112.1595,122.0237
123313,109.1476,74.3415,72.752
170969,93.9457,98.2028,112.8699
85937,106.2178,101.07,106.6672
211291,138.1048,152.4707,156.3986
19143,100.0978,116.7381,183.6571
9902,100.4501,118.0067,147.7558
212713,132.4111,124.2608,93.6054
224821,95.5721,88.0616,97.3451
223721,91.3727,89.355,95.7679
13220,120.8594,112.9947,108.9746
101770,94.5529,89.0231,122.8362
25284,93.1548,84.434,81.6691
208609,113.5105,102.1171,93.0528
47640,108.8525,106.5383,118.6339
204498,94.4082,95.0482,107.8246
121409,51.4348,44.6798,30.9885
19632,108.211,105.7655,108.8607
145527,120.0378,131.9618,158.5363
223851,74.5428,66.4666,72.2682
222815,107.1867,103.2075,100.8071
164521,111.1513,99.1026,136.2769
223446,100.6595,101.626,125.2362
101001,121.631,151.6482,158.1611
2587,116.5272,111.0412,115.1817
225403,102.5346,97.1669,95.8535
58753,153.125,78.6138,94.4464
101000,148.2014,179.2519,185.6008
151445,126.1833,104.4644,124.511
184249,121.2984,141.5004,183.9856
8989,112.624,117.9992,118.715
179539,87.3269,73.319,71.3223
4210,91.7992,84.346,130.9295
187626,72.7257,68.6721,70.4382
209157,122.7321,123.1369,147.2302
214233,101.0235,57.1852,39.828
187221,115.5794,108.4191,98.0042
214921,109.8188,123.7078,186.4845
209854,84.8765,84.8562,94.0506
186450,125.4237,123.63,125.8192
103128,89.3681,160.6602,240.4048
206514,110.269,106.4219,106.1773
4359,110.8971,105.9743,109.3659
208424,88.1346,93.7159,109.6756
190346,100.3421,76.3624,79.3354
201374,117.4354,116.9937,110.3756
206956,99.3387,106.4215,101.7401
176428,92.9748,81.2645,95.9041
184905,115.8774,114.2142,116.9732
211666,104.386,84.7941,82.0124
184461,108.9014,88.4734,95.9932
135946,112.4895,100.2812,133.8102
41501,125.2408,106.2856,67.549
168747,125.8108,93.7737,81.3626
157111,121.7391,115.9401,100.3958
121408,42.1811,37.9061,26.5866
22925,119.6196,106.6612,125.7309
193640,96.3308,90.0613,105.9394
185568,97.3711,110.5627,139.3838
123747,127.4976,120.9801,129.0062
117002,125.9049,126.1188,124.4088
183226,115.8879,135.3442,180.2999
71571,120.4927,135.0506,163.442
225313,124.5072,128.7187,120.6383
2563,121.0608,114.704,152.0209
58389,127.8375,114.1316,96.7957
59741,108.8984,110.8608,95.753
225396,97.7889,32.1286,21.7125
66551,86.6456,84.3049,125.1877
72188,113.0942,115.5809,125.7021
153359,122.8567,119.5629,160.8129
27087,106.1119,98.3284,99.3417
106839,120.9568,98.2473,99.678
55466,120.5488,108.5105,118.8312
27009,87.626,79.6756,74.9243
197991,106.6968,103.2864,98.3056
76121,131.7258,117.389,116.6465
198097,107.7527,94.7741,110.2849
198171,111.0724,113.9147,132.8927
19564,113.6364,107.9057,109.2329
157085,108.2791,108.6814,127.4681
224820,84.3309,79.7464,89.2285
68125,121.1306,105.1143,143.7183
222591,117.5772,122.4351,114.8872
62898,132.5696,120.3749,93.1441
63454,114.4746,119.1782,133.1488
51577,109.8078,109.4894,124.8386
102885,118.8878,115.2012,137.9383
123312,122.2104,80.696,79.5341
206671,107.1597,101.2581,100.0808
59186,123.4441,131.3413,179.5583
50016,93.3929,92.6593,94.4838
167697,117.6143,120.9028,105.6988
169569,113.4804,112.4764,131.4648
170477,90.661,90.7362,84.4811
54057,96.5573,85.0956,87.6764
109159,128.1792,95.1689,77.1307
60882,95.5126,94.2777,102.7472
209168,119.9124,118.5031,151.1294
171719,98.6689,99.0191,105.2408
218980,119.3376,117.5981,127.3008
211665,114.5374,92.3456,89.3827
20293,111.308,112.5887,114.9096
165064,113.227,114.7944,143.5488
195252,92.6027,82.653,75.5584
163260,120.4683,125.5663,161.3899
107889,124.9188,113.265,103.412
174186,112.8028,105.0184,126.7948
119172,130.2708,108.4071,112.7688
190993,123.0088,105.0715,92.3542
119894,118.8974,115.4061,132.8158
46602,182.9071,121.3483,123.8685
63661,122.9056,109.3827,107.4251
50592,109.1544,91.748,70.705
147380,122.2222,110.9358,77.5941
142879,111.7396,111.3853,134.8817
88906,90.7877,58.3926,74.36
12147,131.961,99.7893,85.531
100999,141.9753,162.7406,166.4376
131321,111.075,104.6577,91.4079
225844,86.9523,55.3323,46.319
214047,82.0022,84.0691,100.4703
181995,126.109,127.9491,90.3055
101769,99.7963,94.6058,131.4175
88173,114.0638,122.8487,128.8594
23881,105.1873,87.6347,83.5401
132464,83.5052,71.9595,66.3114
133292,120.7154,144.8188,179.2201
183603,101.7427,46.6944,41.7181
82249,119.349,115.0589,113.9431
200400,91.029,92.9204,98.4491
110030,133.3872,89.0419,48.5621
225395,76.0733,29.1113,19.8711
4857,112.5343,104.1508,84.4624
102519,111.3208,104.5759,108.9928
127637,112.9032,120.5703,127.498
102106,121.6054,111.7866,102.7169
187062,119.0973,122.1635,105.4449
223573,120.1102,121.9198,114.9259
123811,113.54,89.1095,83.175
138528,109.371,109.1406,119.6522
194875,110.6645,106.5755,118.8797
32527,118.0694,110.0752,58.8706
218979,111.4965,108.3645,117.1509
223396,105.8417,94.9209,110.4373
206061,110.7635,100.6762,113.7295
32511,112.6316,111.1017,123.4361
222613,92.697,102.0575,131.5526
134317,111.9772,105.8898,94.6214
55787,144.2851,140,123.3186
54436,113.8931,104.0671,82.8465
194983,117.6936,116.5609,128.7338
43798,119.8639,99.9473,123.9102
66671,118.3329,115.3201,125.3225
63660,117.5068,101.726,99.8425
203712,87.7484,85.4388,87.3417
60662,111.8334,103.6516,110.5678
203693,84.6297,81.6816,82.311
8006,118.209,101.7152,64.455
194023,115.1671,117.9063,123.1232
132463,74.2227,65.4064,60.3653
9733,127.3848,116.5257,124.5407
70015,118.25,121.5802,105.5193
151350,114.3637,101.579,113.8001
205369,113.6024,91.5663,75.8193
145096,123.7571,131.9176,161.5754
205331,117.4764,112.3837,121.9581
154648,114.9548,112.5158,110.3671
12146,121.9783,89.9233,77.1803
88905,80.7175,53.4342,68.8592
36375,120.1117,101.7186,78.9998
156271,73.8562,61.728,65.9543
41528,127.7205,142.9431,183.361
197280,101.5835,86.631,92.0972
196911,95.6759,89.2462,90.3069
199244,114.6166,116.0578,119.9455
206955,107.0975,114.8934,109.4299
147026,117.1429,90.9091,61.7754
167858,110.7628,107.2636,94.3898
201205,121.9642,115.3369,107.4226
223412,107.5642,92.1947,78.8077
119171,122.6766,99.1445,102.7649
224062,115.4968,113.7033,126.9632
62897,120.0947,105.867,81.3884
142625,123.6091,132.9664,134.0301
43223,85.2894,73.1213,83.4159
82254,111.3281,114.9477,111.8812
95038,142.6102,118.361,85.4767
27886,122.5577,125.1501,156.4304
106838,114.8818,90.8059,92.6492
225895,81.4189,73.0428,66.4976
100788,117.033,108.5708,136.1926
214151,92.7796,100.517,119.2265
174377,104.1237,91.8284,93.082
190992,112.6349,94.3902,83.0557
